id,pred_frame,true_frame
535523|GCF_900141865.1|NZ_FQYW01000004.1_cds_WP_039206301.1_816|0S|-2,-2,-2
491443|GCF_033539535.1|NZ_CP137817.1_cds_WP_025645437.1_623|0S|2,2,2
607458|None|JAKNFZ010000018.1_cds_MCG4755574.1_1057|0|-1,-1,-1
856892|GCF_025532145.1|NZ_ARXS01000003.1_cds_WP_262459533.1_2479|0|3,3,3
993836|GCF_002075085.1|NZ_LKAS01000001.1_cds_WP_080872560.1_224|0S|-1,-1,-1
525384|GCF_002335745.1|NZ_NIST01000001.1_cds_WP_096187076.1_1669|0|2,2,2
84437|GCF_001929945.1|NZ_LQDA01000053.1_cds_WP_075271000.1_232|0S|3,3,3
546182|None|CYPW01000040.1_cds_CUH54126.1_3553|0|-3,-3,-3
74209|GCF_002865465.1|NZ_NIHP01000018.1_cds_WP_009245751.1_923|0|-3,-3,-3
506994|GCF_001648175.1|NZ_CP015243.1_cds_WP_064123242.1_2712|0|3,3,3
140293|GCF_030521005.1|NZ_JASBOS010000012.1_cds_WP_227266886.1_627|0S|-1,-1,-1
993325|GCF_002075085.1|NZ_LKAS01000001.1_cds_WP_080872264.1_91|0|3,3,3
657832|GCF_963668235.1|NZ_OY764158.1_cds_WP_319476169.1_2932|0|1,1,1
829356|GCF_014042365.1|NZ_JACEZS010000028.1_cds_WP_182220476.1_2781|0|3,3,3
632942|GCF_000826655.1|NZ_JXJO01000051.1_cds_WP_152611553.1_3299|0S|1,1,1
157559|GCF_003843875.1|NZ_RKRF01000008.1_cds_WP_124221028.1_1270|0S|2,2,2
199157|GCF_001932535.1|NZ_CP017810.1_cds_WP_075272900.1_773|0|3,3,3
471955|GCF_000699705.1|NZ_JNHI01000075.1_cds_WP_032946559.1_4085|0S|-1,-1,-1
513523|None|JAHOAY010000001.1_cds_MBV3141510.1_939|0|-1,-1,-1
358865|None|NFJU01000003.1_cds_OUP13852.1_1914|0|2,2,2
48746|GCF_015552165.1|NZ_JADNEE010000033.1_cds_WP_195376401.1_1145|0|3,3,3
400407|None|JANXKY010000008.1_cds_MDK1734812.1_1438|0|2,2,2
866634|GCF_014196455.1|NZ_JACIDS010000004.1_cds_WP_183400004.1_3364|0|1,1,1
193691|None|SLWL01000005.1_cds_TCO13817.1_1649|0|-1,-1,-1
203040|GCF_019125595.1|NZ_JAHOBK010000011.1_cds_WP_003534439.1_138|0|1,1,1
16836|None|JAKNIW010000011.1_cds_MCG4523122.1_347|0|-3,-2,-3
184377|None|MTKN01000047.1_cds_OMP76439.1_4784|0|-2,-2,-2
350502|None|QSDB01000010.1_cds_RGY62285.1_269|0|-3,-3,-3
529088|GCF_024171895.1|NZ_JAMTCQ010000008.1_cds_WP_253861983.1_242|0S|-3,-3,-3
24564|GCF_015234135.1|NZ_JADGIK010000003.1_cds_WP_194182554.1_1432|0|1,1,1
638684|None|CP076020.1_cds_QWC00668.1_711|0|1,1,1
696886|GCF_016862495.1|NZ_BONB01000049.1_cds_WP_116070309.1_5802|0|2,2,2
691282|None|BAAASV010000002.1_cds_GAA2238004.1_778|0|-1,-1,-1
358153|GCF_030545445.1|NZ_JAUOMB010000009.1_cds_WP_118292568.1_3910|0|-1,-1,-1
486930|None|JAQTIT010000003.1_cds_MDD1374136.1_154|0S|-3,-3,-3
562261|GCF_008180855.1|NZ_VTEY01000001.1_cds_WP_148967977.1_927|0S|-2,-2,-2
56409|None|NHSA01000071.1_cds_MBK5912294.1_2444|0S|2,2,2
273048|None|CP014267.1_cds_AMF84838.1_352|0|1,1,1
27540|GCF_003049505.1|NZ_PYWN01000030.1_cds_WP_193768889.1_2218|0S|2,2,2
272433|None|CP014267.1_cds_AMF84292.1_163|0|-1,-1,-1
160168|GCF_014353715.1|NZ_JACSXD010000003.1_cds_WP_187487717.1_2202|0|-3,-3,-3
429129|GCF_015831345.1|NZ_JADWYS010000001.1_cds_WP_196988004.1_3888|0|2,2,2
992327|GCF_028321695.1|NZ_JAQLXA010000025.1_cds_WP_195376323.1_887|0|1,1,1
114285|None|QXDL01000020.1_cds_RIH89380.1_1387|0|-2,-2,-2
291363|GCF_014698755.1|NZ_JACJTO010000010.1_cds_WP_190385610.1_232|0|-2,-2,-2
283095|None|JAHXCT010000002.1_cds_MBW4768895.1_751|0|-1,-1,-1
902884|None|BAAAOL010000006.1_cds_GAA2132595.1_1950|0|2,2,2
938881|GCF_000814325.1|NZ_JPHF01000007.1_cds_WP_039133308.1_3661|0S|1,1,1
379056|None|CP002659.1_cds_AEC02407.1_1165|0SS|-2,2,-2
129032|GCF_003206475.1|NZ_NKUE01000002.1_cds_WP_110095038.1_1460|0|-2,-2,-2
222132|None|JANDJP010000002.1_cds_MDF9913343.1_1512|0|2,2,2
847122|None|WNJW01000002.1_cds_NEW67442.1_1057|0|-1,-1,-1
22414|GCF_009719395.1|NZ_WNCF01000009.1_cds_WP_149889048.1_2453|0|3,3,3
314805|None|JANGBY010000008.1_cds_MCQ5150636.1_1761|0S|3,3,3
664022|GCF_000736515.1|NZ_JDSI01000007.1_cds_WP_037359294.1_1369|0|-3,-3,-3
139500|GCF_021532045.1|NZ_JADYUQ010000010.1_cds_WP_009244691.1_55|0|-2,-2,-2
128833|GCF_003206475.1|NZ_NKUE01000001.1_cds_WP_110093968.1_979|0|2,2,2
827179|None|GL891990.1_cds_EGK00024.1_3613|0S|-2,-2,-2
675633|None|JAGFNY010000008.1_cds_MBW7569976.1_701|0|2,2,2
667287|None|AQQV01000003.1_cds_ORE86239.1_2627|0|2,2,2
197288|None|WBXW01000005.1_cds_NRP31166.1_2697|0|-1,-1,-1
831788|GCF_020166515.1|NZ_JAINZT010000002.1_cds_WP_224487859.1_157|0|2,2,2
392533|GCF_027923555.1|NZ_AP025523.1_cds_WP_317997429.1_1730|0|-1,-1,-1
753149|None|BAABHM010000007.1_cds_GAA4694335.1_1246|0|3,3,3
204116|GCF_027669605.1|NZ_JAQEDG010000005.1_cds_WP_117575597.1_2363|0S|3,3,3
730594|GCF_019083815.1|NZ_JAHRDT010000060.1_cds_WP_408901951.1_2741|0|2,2,2
549821|None|JAAISP010000007.1_cds_NSJ03617.1_2780|0|1,1,1
995322|GCF_900660565.1|NZ_LR214992.1_cds_WP_011206243.1_214|0|1,1,1
700681|None|VZBS01000061.1_cds_MQN98632.1_1245|0S|3,3,3
163179|GCF_003935845.1|NZ_RHPN01000054.1_cds_WP_038330663.1_2329|0|2,2,2
692293|GCF_018785505.1|NZ_WQPX01000128.1_cds_WP_006504301.1_651|0S|-3,-3,-3
537573|GCF_025148285.1|NZ_CP102268.1_cds_WP_040783066.1_4029|0|-2,-2,-2
417697|GCF_021891195.1|NZ_JAKKXK010000023.1_cds_WP_008670357.1_1509|0SS|1,1,1
822265|None|QIBY01000001.1_cds_RNL11961.1_66|0|2,2,2
143794|None|CP141026.1_cds_WQQ03893.1_691|0|2,2,2
504081|GCF_025995235.1|NZ_BAPT01000048.1_cds_WP_176612060.1_2280|0|2,2,2
857956|GCF_025532145.1|NZ_ARXS01000006.1_cds_WP_262459887.1_3644|0|-1,-1,-1
859693|GCF_029509535.1|NZ_JANDJP010000004.1_cds_WP_178943001.1_1797|0|3,3,3
898316|GCF_011761495.1|NZ_JAASRU010000015.1_cds_WP_167263712.1_2445|0|-1,-1,-1
574649|None|BMFC01000011.1_cds_GGC15001.1_3437|0|3,3,3
655678|GCF_016804365.1|NZ_CP044434.1_cds_WP_203115656.1_2658|0|-2,-2,-2
271958|None|CP014267.1_cds_AMF84153.1_9|0|3,3,3
660570|None|JAHOBK010000042.1_cds_MBV3177834.1_2386|0|-3,-3,-3
961089|None|JADYTY010000030.1_cds_MCF2601737.1_1286|0|-1,-1,-1
65201|None|JAVJIU010000004.1_cds_MDR5591209.1_2213|0|2,2,2
39857|GCF_019904275.1|NZ_CP063204.1_cds_WP_223090712.1_594|0|1,1,1
721672|GCF_029674665.1|NZ_CP121310.1_cds_WP_034799969.1_6058|0S|3,-3,3
532449|GCF_024171895.1|NZ_JAMTCQ010000010.1_cds_WP_253864345.1_2636|0|2,2,2
141041|None|JAYGHV010000001.1_cds_MEA5467255.1_22|0|-3,-3,-3
303851|GCF_003577475.1|NZ_QPEP01000016.1_cds_WP_119396358.1_1197|0|2,2,2
947367|None|QRMI01000057.1_cds_RHJ56902.1_2269|0|-1,-1,-1
73733|GCF_002865465.1|NZ_NIHP01000016.1_cds_WP_009244146.1_772|0|-2,-2,-2
974540|None|CP070752.1_cds_UCE33904.1_2365|0|-2,-2,-2
488680|None|CP141041.1_cds_WQQ16358.1_223|0S|2,2,2
584735|GCF_026967455.1|NZ_JAPUCC010000007.1_cds_WP_104940436.1_546|0|3,3,3
639712|None|CP076020.1_cds_QWB99412.1_863|0|-1,-1,-1
295391|GCF_014698755.1|NZ_JACJTO010000004.1_cds_WP_190384963.1_2486|0S|1,1,1
302408|GCF_021864505.1|NZ_JAKJIB010000198.1_cds_WP_237216057.1_1331|0SS|-1,-1,-1
763847|GCF_009877425.1|NZ_WXEY01000029.1_cds_WP_161259756.1_1901|0S|1,1,1
797727|GCF_002893245.1|NZ_NJHY01000072.1_cds_WP_180981237.1_237|0|1,1,1
421504|None|CP072598.1_cds_QTO53718.1_2807|0|-1,-1,-1
701377|None|VZBS01000096.1_cds_MQN99506.1_1535|0|3,3,3
252745|GCF_038066715.1|NZ_JBBUKT010000005.1_cds_WP_341405675.1_3079|0|-1,-1,-1
154248|None|AP027151.1_cds_BDV41214.1_137|0|-3,-3,-3
538118|None|JAAILM010000017.1_cds_NSC56980.1_698|0|1,1,1
433799|None|CP137817.1_cds_WPB49829.1_3707|0|-1,-1,-1
678788|None|JAGFNY010000040.1_cds_MBW7570979.1_1706|0|3,3,3
975514|GCF_030067835.1|NZ_CP092441.1_cds_WP_317854130.1_1976|0S|-3,-3,-3
596205|None|JAUDEF010000005.1_cds_MDM8285348.1_1925|0|3,3,3
101865|GCF_018128945.1|NZ_CP068393.1_cds_WP_093958392.1_2385|0SS|-3,-3,-3
878500|GCF_900188215.1|NZ_FZOX01000003.1_cds_WP_089265265.1_2058|0S|2,2,2
715301|GCF_015356825.1|NZ_JAACYW010000003.1_cds_WP_194904393.1_5626|0|1,3,1
534992|GCF_024171895.1|NZ_JAMTCQ010000016.1_cds_WP_253866524.1_4501|0|-1,-1,-1
930389|None|QRUX01000021.1_cds_RGS01122.1_1372|0|-2,-2,-2
803358|None|JAYGIN010000001.1_cds_MEA5457425.1_28|0|-3,-3,-3
224869|GCF_019125565.1|NZ_JAHOBC010000025.1_cds_WP_003537990.1_1422|0SS|2,2,2
690799|None|JBBNNJ010000021.1_cds_MEQ3171031.1_1609|0|-2,-2,-2
140791|GCF_030521005.1|NZ_JASBOS010000005.1_cds_WP_086506478.1_2259|0|3,3,3
535997|GCF_900141865.1|NZ_FQYW01000026.1_cds_WP_327078482.1_1790|0SS|2,2,2
586469|GCF_032586155.1|NZ_JAWHTC010000002.1_cds_WP_316300066.1_2422|0|1,1,1
855294|GCF_025532145.1|NZ_ARXS01000012.1_cds_WP_262460609.1_725|0|2,2,2
213|None|JARMTQ010000005.1_cds_MED3837775.1_900|0|-2,-2,-2
308104|None|BAAAPM010000005.1_cds_GAA1729363.1_2617|0|2,2,2
260898|None|CP002629.1_cds_AEB08935.1_1036|0|-2,-2,-2
12202|GCF_015561245.1|NZ_JADMTD010000021.1_cds_WP_202184156.1_1269|0SS|-3,-3,-3
841280|None|SRYY01000018.1_cds_TGY01840.1_304|0S|-3,-3,-3
640181|None|CP076020.1_cds_QWB99481.1_935|0S|2,2,2
524700|None|JANXLI010000007.1_cds_MCZ2491917.1_1431|0|3,3,3
251887|GCF_038066715.1|NZ_JBBUKT010000002.1_cds_WP_341403595.1_1328|0|2,2,2
704017|None|VZBS01000030.1_cds_MQN97591.1_2677|0S|-3,-3,-3
727916|None|PIPY01000005.1_cds_CWI71_05985_1623|0|-2,-2,-2
311116|None|PIWO01000030.1_cds_PKE57864.1_1388|0SS|2,2,2
625730|None|ANMO01000216.1_cds_EMB14361.1_4783|0|-3,-3,-3
530764|GCF_024171895.1|NZ_JAMTCQ010000009.1_cds_WP_253863110.1_1405|0|3,-3,3
651942|None|JAIXNG010000008.1_cds_MCJ0700187.1_2923|0|2,2,2
97804|GCF_018128945.1|NZ_CP068393.1_cds_WP_093956520.1_288|0|2,2,2
428948|GCF_015831345.1|NZ_JADWYS010000001.1_cds_WP_196987786.1_3657|0|2,2,2
778263|GCF_003473265.1|NZ_QRMN01000117.1_cds_WP_118328046.1_489|0|-2,-2,-2
17883|None|JAKNIW010000031.1_cds_MCG4524417.1_2165|0|1,1,1
319618|None|CP039766.1_cds_QHR20709.1_353|0|3,3,3
233751|None|QVLY01000003.1_cds_RGE87571.1_1977|0|-1,-1,-1
55669|None|NHSA01000040.1_cds_MBK5911147.1_1287|0|-3,-3,-3
682068|None|SNAA01000026.1_cds_TDL74848.1_1677|0|2,2,2
895476|None|JBDZDO010000002.1_cds_MEP9349239.1_1953|0|3,3,3
251891|GCF_038066715.1|NZ_JBBUKT010000002.1_cds_WP_341403607.1_1336|0S|-1,-1,-1
834999|GCF_004342725.1|NZ_SMCP01000001.1_cds_WP_208857758.1_250|0|-2,-2,-2
174876|None|JADKRS010000002.1_cds_MBF4618377.1_1935|0S|-2,-2,-2
440665|GCF_003350065.1|NZ_QLKV01000001.1_cds_WP_132982818.1_63|0|2,-2,2
58813|None|CP116498.1_cds_WMC17493.1_49|0|-3,-3,-3
353442|None|MVDP01000045.1_cds_OOX80196.1_994|0S|2,2,2
763665|GCF_009877425.1|NZ_WXEY01000010.1_cds_WP_161258692.1_467|0|-2,-2,-2
687344|None|CP157793.1_cds_XBQ03928.1_4110|0S|3,3,3
782866|GCF_036330325.1|NZ_JAZDRO010000001.1_cds_WP_373696369.1_819|0S|-1,-1,-1
881005|None|FOUA01000001.1_cds_SFL79675.1_1386|0S|-2,-2,-2
490207|None|CP141041.1_cds_WQQ15966.1_575|0|-1,-1,-1
235829|None|QVLY01000005.1_cds_RGE86357.1_2429|0|-1,-1,-1
496628|GCF_003459185.1|NZ_QRUX01000008.1_cds_WP_117919094.1_2881|0S|-1,-1,-1
346794|GCF_035917015.1|NZ_JAPFBT010000007.1_cds_WP_325809823.1_3529|0|2,2,2
641475|None|CP076020.1_cds_QWB99710.1_1178|0|-1,-1,-1
545104|None|CYPW01000006.1_cds_CUH51607.1_1034|0S|2,-2,2
988182|GCF_024648885.1|NZ_JANBBF010000008.1_cds_WP_258936214.1_983|0S|-3,-3,-3
93836|None|JANGCH010000002.1_cds_MCQ5120950.1_799|0S|3,3,3
589454|None|QTMI01000001.1_cds_RJV47414.1_226|0S|2,2,2
633676|None|CP136187.1_cds_WNX86141.1_1521|0|1,1,1
923567|None|JAJUXH010000029.1_cds_MCE6992799.1_2499|0|3,3,3
868937|GCF_014201825.1|NZ_JACHFJ010000003.1_cds_WP_183265962.1_1173|0|2,2,2
964392|None|JADYTY010000059.1_cds_MCF2602051.1_1789|0|-3,-3,-3
54453|GCF_037023755.1|NZ_CP146100.1_cds_WP_295145800.1_5763|0|2,2,2
374071|None|FRBS01000004.1_cds_SHL58000.1_2438|0|-3,-3,-3
644520|None|CP070637.1_cds_UCH64701.1_1728|0|1,1,1
956684|None|JADYTY010000001.1_cds_MCF2600037.1_612|0S|3,3,3
659420|None|JAHOBK010000024.1_cds_MBV3177145.1_1336|0S|2,2,2
580089|None|AP025523.1_cds_BDE05043.1_319|0|-1,-1,-1
677814|None|JAGFNY010000025.1_cds_MBW7570673.1_1400|0|-2,-2,-2
110441|None|JACXAE010000086.1_cds_MBD2775925.1_5688|0SS|2,2,2
859343|GCF_029509535.1|NZ_JANDJP010000029.1_cds_WP_178942710.1_1242|0|3,3,3
683488|GCF_001705635.1|NZ_MDGV01000001.1_cds_WP_276203931.1_167|0SSSS|-1,-1,-1
312156|None|PIWO01000006.1_cds_PKE59173.1_1950|0|-2,-2,-2
547614|GCF_009942655.1|NZ_CP039774.1_cds_WP_010874785.1_451|0S|-3,-3,-3
389761|None|BGZJ01000001.1_cds_GBO92760.1_114|0|-3,-3,-3
938815|GCF_000814325.1|NZ_JPHF01000005.1_cds_WP_039132420.1_3268|0|1,1,1
77756|GCF_002865465.1|NZ_NIHP01000033.1_cds_WP_009245417.1_2036|0|-1,1,-1
237012|None|QVLY01000006.1_cds_RGE85919.1_2694|0|1,1,1
156913|GCF_003843875.1|NZ_RKRF01000007.1_cds_WP_124219829.1_615|0S|-1,-1,-1
436835|None|NBXE01000029.1_cds_RFA25904.1_2269|0|-3,-3,-3
517040|None|VVZP01000026.1_cds_KAA5315431.1_2268|0|-2,-2,-2
370584|None|FRBS01000001.1_cds_SHL03819.1_568|0SS|3,3,3
586022|None|MPQO01000007.1_cds_OOY87795.1_2036|0|1,1,1
911835|GCF_033100255.1|NZ_CP136923.1_cds_WP_306396060.1_1096|0|1,1,1
771066|None|CP102272.1_cds_UWO76182.1_5106|0|-3,-3,-3
294365|GCF_014698755.1|NZ_JACJTO010000003.1_cds_WP_190385573.1_1940|0|1,1,1
971545|GCF_008086185.1|NZ_VSKN01000005.1_cds_WP_148370165.1_2326|0|-1,-1,-1
988229|GCF_024648885.1|NZ_JANBBF010000009.1_cds_WP_183780980.1_1248|0|2,2,2
352021|None|FQXB01000007.1_cds_SHH42273.1_1444|0|3,3,3
211593|GCF_900141995.1|NZ_FQZA01000012.1_cds_WP_073129526.1_1029|0|-3,-3,-3
782577|GCF_036330325.1|NZ_JAZDRO010000001.1_cds_WP_330195262.1_714|0|-1,-1,-1
517642|None|VVZP01000004.1_cds_KAA5322131.1_3334|0|3,3,3
546024|None|CYPW01000027.1_cds_CUH53754.1_3181|0|-3,-3,-3
593913|None|CP093338.1_cds_UNK40011.1_3904|0|1,-1,1
753303|None|BAABHM010000009.1_cds_GAA4697176.1_1660|0|-2,-2,-2
927281|None|JACJTO010000002.1_cds_MBD2695612.1_1168|0SS|1,1,1
963463|None|JADYTY010000049.1_cds_MCF2601996.1_1645|0S|2,2,2
459577|None|CP081135.1_cds_UEL47590.1_3573|0|2,2,2
923057|None|JAJUXH010000024.1_cds_MCE6992506.1_1538|0|1,1,1
274005|None|CP014267.1_cds_AMF84712.1_619|0|-1,-1,-1
59322|None|CP116498.1_cds_WMC17511.1_69|0S|-2,-2,-2
905265|GCF_037056955.1|NZ_CP124281.1_cds_WP_055337378.1_329|0S|1,1,1
654394|None|JAQTIL010000006.1_cds_MDD1359976.1_241|0|2,2,2
83831|None|CP039778.1_cds_QHR12365.1_432|0|3,3,3
996451|GCF_030372275.1|NZ_JAUDDJ010000016.1_cds_WP_289519370.1_736|0|2,2,2
726284|None|PIPY01000002.1_cds_RUO63194.1_1016|0|-1,-1,-1
370151|None|FRBS01000001.1_cds_SHK98497.1_314|0S|2,2,2
355948|GCF_902374375.1|NZ_CABKPU010000002.1_cds_WP_040313346.1_375|0|-2,-2,-2
639501|None|CP076020.1_cds_QWB99399.1_850|0|-1,-1,-1
866957|GCF_014196455.1|NZ_JACIDS010000004.1_cds_WP_183400207.1_3594|0|-3,-3,-3
519792|GCF_000515395.1|NZ_KI911782.1_cds_WP_051425675.1_763|0|2,2,2
973709|GCF_039542095.1|NZ_BAABHM010000018.1_cds_WP_253873670.1_4197|0|1,1,1
355911|GCF_902374375.1|NZ_CABKPU010000002.1_cds_WP_007563789.1_336|0|-2,-2,-2
152840|GCF_031457135.1|NZ_JAVDWA010000006.1_cds_WP_310260841.1_3152|0|-2,-2,-2
745807|GCF_014290175.1|NZ_JACOOR010000006.1_cds_WP_186872446.1_2201|0|-2,-2,-2
84816|GCF_001929945.1|NZ_LQDA01000073.1_cds_WP_075271004.1_773|0SS|-2,-2,-2
79490|GCF_002865465.1|NZ_NIHP01000005.1_cds_WP_004842601.1_2607|0S|-3,-3,-3
979831|None|BAABBH010000001.1_cds_GAA3768727.1_3210|0|3,-3,3
871479|GCF_900454855.1|NZ_UGTJ01000002.1_cds_WP_115154211.1_58|0|-2,-2,-2
128092|GCF_007992435.1|NZ_BKAG01000024.1_cds_WP_146851576.1_3262|0|3,3,3
356436|GCF_902374375.1|NZ_CABKPU010000004.1_cds_WP_007562399.1_1136|0|-1,-1,-1
967926|GCF_022419205.1|NZ_JAJOZU010000003.1_cds_WP_240126209.1_1346|0|-1,-1,-1
423570|None|CP070727.1_cds_UCF04573.1_2307|0S|-1,-1,-1
623254|None|ANMO01000116.1_cds_EMB16840.1_2473|0S|1,-1,1
425985|GCF_015831345.1|NZ_JADWYS010000001.1_cds_WP_196984781.1_428|0|3,3,3
351523|None|QSDB01000064.1_cds_RGY53589.1_3738|0|-1,-1,-1
369681|None|FRBS01000001.1_cds_SHK93426.1_69|0|3,3,3
957867|None|JADYTY010000001.1_cds_MCF2600217.1_793|0|-2,-2,-2
561909|GCF_008180855.1|NZ_VTEY01000001.1_cds_WP_187443218.1_640|0S|2,2,2
245535|None|JADWYS010000001.1_cds_MBG9387033.1_643|0|-3,-3,-3
802186|GCF_040098005.1|NZ_JBBNNJ010000065.1_cds_WP_021751492.1_2844|0|-1,-1,-1
440042|GCF_003319105.1|NZ_QOHH01000003.1_cds_WP_113833346.1_2028|0S|2,2,2
941841|None|CAJEWA010000004.1_cds_CAD2070771.1_38|0|-3,-3,-3
92886|None|JACZDT010000003.1_cds_MBH0170112.1_2684|0|2,2,2
11880|GCF_015561245.1|NZ_JADMTD010000016.1_cds_WP_004842403.1_638|0|-1,-1,-1
409885|None|BLPF01000002.1_cds_GFJ82548.1_6728|0|-1,-1,-1
877269|None|JAUUBX010000060.1_cds_MDP0463076.1_696|0|-1,-1,-1
501901|GCF_019550935.1|NZ_JAHWCK010000001.1_cds_WP_220345959.1_1760|0|2,2,2
957232|None|JADYTY010000001.1_cds_MCF2600117.1_692|0|-2,-2,-2
526987|None|CP137816.1_cds_WPB31852.1_577|0|-1,-1,-1
724967|None|PIPY01000012.1_cds_RUO57915.1_545|0S|3,3,3
92126|GCF_004768465.1|NZ_SRMF01000006.1_cds_WP_135483958.1_3470|0|-3,-3,-3
923505|None|JAJUXH010000028.1_cds_MCE6992684.1_2383|0S|-2,-2,-2
729053|None|PIPY01000007.1_cds_RUO60353.1_2027|0S|-3,-3,-3
656045|None|CP069421.1_cds_QUA51718.1_1615|0|-1,-1,-1
455768|GCF_031296935.1|NZ_JAVDPD010000006.1_cds_WP_309397889.1_1250|0SS|-3,-3,-3
263053|None|QRWQ01000017.1_cds_RGT36558.1_998|0|2,2,2
325216|GCF_902374315.1|NZ_CABKPP010000001.1_cds_WP_003497387.1_639|0|-1,-1,-1
502868|GCF_003725335.1|NZ_QIBY01000005.1_cds_WP_123185366.1_944|0|-3,-3,-3
206352|GCF_900142675.1|NZ_FRBS01000011.1_cds_WP_142237608.1_34|0S|2,2,2
517853|None|VVZP01000061.1_cds_KAA5313257.1_3666|0|2,2,2
507715|GCF_902386665.1|NZ_CABMJS010000010.1_cds_WP_070088224.1_990|0|-1,-1,-1
556055|GCF_013283115.1|NZ_WBXW01000002.1_cds_WP_173487885.1_1778|0S|2,2,2
767678|GCF_002210105.1|NZ_AQQU01000004.1_cds_WP_088624439.1_3567|0|-1,-1,-1
707550|GCF_014895535.1|NZ_JADBID010000001.1_cds_WP_091273883.1_6651|0|1,1,1
441045|GCF_003350065.1|NZ_QLKV01000001.1_cds_WP_114959101.1_324|0|-3,-3,-3
93509|GCF_035590735.1|NZ_CP141595.1_cds_WP_324745831.1_4130|0S|2,2,2
442932|GCF_003350065.1|NZ_QLKV01000004.1_cds_WP_114959997.1_1695|0S|2,2,2
97277|GCF_018128945.1|NZ_CP068393.1_cds_WP_283399340.1_33|0|3,3,3
388587|None|JAWPFA010000001.1_cds_MDW2870558.1_38|0|-2,-2,-2
45742|GCF_000023725.1|NC_013062.1_cds_WP_015806838.1_2036|0|2,2,2
199819|GCF_001932535.1|NZ_CP017810.1_cds_WP_075273575.1_1912|0|1,1,1
884607|GCF_016827605.1|NZ_JAEPJQ010000002.1_cds_WP_203257291.1_1785|0|-2,3,-2
308021|None|BAAAPM010000004.1_cds_GAA1726331.1_2260|0|-1,-1,-1
101905|GCF_018128945.1|NZ_CP068393.1_cds_WP_093958411.1_2404|0|-2,-2,-2
545418|None|CYPW01000017.1_cds_CUH52323.1_1750|0|1,1,1
924887|None|JAJUXH010000009.1_cds_MCE6990373.1_5174|0|-1,-1,-1
937554|GCF_007475525.1|NZ_CP037899.1_cds_WP_143958307.1_1159|0|2,2,2
363043|GCF_030161255.1|NZ_BSPX01000005.1_cds_WP_284186656.1_643|0|2,2,2
361960|None|CP044434.1_cds_QRF23510.1_1445|0|3,3,3
725073|None|PIPY01000012.1_cds_RUO57945.1_577|0|-2,-2,-2
172660|GCF_003471195.1|NZ_QRIN01000064.1_cds_WP_118201450.1_2575|0|-2,2,-2
306592|None|JBCFXE010000006.1_cds_MEL7618480.1_4108|0S|1,1,1
318138|None|CP039766.1_cds_QHR20597.1_229|0|2,2,2
448099|GCF_019125375.1|NZ_JAHOBQ010000009.1_cds_WP_003534485.1_3603|0|-2,-2,-2
417954|GCF_021891195.1|NZ_JAKKXK010000002.1_cds_WP_237470937.1_1937|0|3,3,3
317227|None|CP039766.1_cds_QHR20524.1_148|0|3,-3,3
646178|None|BMKN01000001.1_cds_GGE42062.1_710|0|-3,-3,-3
976251|None|CAUZLQ010000002.1_cds_CAK1231237.1_447|0|1,1,1
868357|GCF_014196455.1|NZ_JACIDS010000006.1_cds_WP_183401278.1_4628|0|-1,-1,-1
436214|None|NBXE01000018.1_cds_RFA27858.1_1143|0S|1,1,1
226734|None|QVLY01000001.1_cds_RGE89336.1_293|0S|-3,-3,-3
258749|GCF_004343035.1|NZ_SMCQ01000001.1_cds_WP_066448610.1_30|0|-3,-3,-3
973118|GCF_039542095.1|NZ_BAABHM010000006.1_cds_WP_253869756.1_896|0|-1,-1,-1
862647|GCF_014196455.1|NZ_JACIDS010000001.1_cds_WP_183397112.1_468|0|-2,-2,-2
743090|GCF_000420345.1|NZ_ATUT01000002.1_cds_WP_022789244.1_352|0S|1,1,1
245095|GCF_022602235.1|NZ_JAKZKG010000008.1_cds_WP_214217878.1_2997|0|2,2,2
689033|None|JARBJP010000006.1_cds_MDF3625375.1_2075|0|-2,-2,-2
404939|None|QVIN01000006.1_cds_RFP33556.1_5328|0|3,3,3
77607|GCF_002865465.1|NZ_NIHP01000032.1_cds_WP_101872391.1_1972|0|-1,-1,-1
570252|None|BMFC01000001.1_cds_GGB92484.1_636|0|-2,-2,-2
41998|None|CP073801.1_cds_UTH04028.1_1422|0|-1,-1,-1
756438|None|JADYUQ010000021.1_cds_MCF2693273.1_1177|0|-3,-3,-3
485816|None|PDJE01000001.1_cds_PFG30422.1_1340|0|2,2,2
137136|None|VSFC01000009.1_cds_TYA59312.1_1760|0|3,3,3
282958|None|JAHONQ010000008.1_cds_MBV4256237.1_4768|0|2,2,2
53979|GCF_037023755.1|NZ_CP146100.1_cds_WP_338596593.1_4453|0S|-2,-2,-2
93443|GCF_035590735.1|NZ_CP141595.1_cds_WP_324744917.1_3355|0|-2,-2,-2
166222|None|JAASRU010000011.1_cds_NIK12718.1_2083|0S|-1,-1,-1
46136|GCF_020320395.1|NZ_JAEDAH010000102.1_cds_WP_225676898.1_1424|0|-2,-2,-2
990807|None|CP070743.1_cds_UCE64303.1_777|0|-1,1,-1
146021|GCF_949820635.1|NZ_CATKVW010000001.1_cds_WP_293462562.1_2566|0|-2,2,-2
14753|GCF_024532035.1|NZ_CP088266.1_cds_WP_012298881.1_1291|0S|-2,-2,-2
430128|GCF_013303805.1|NZ_JAAIRY010000011.1_cds_WP_004841261.1_103|0|-3,-3,-3
